trade_date,market_type,underlying,contract_month,wall_first_seen,wall_age,wall_persistence,wall_strength_change,wall_migration_speed,wall_break_count,wall_recovery_count,wall_lifecycle_state
2026-08-12,COMMODITY,p,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,p,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,p,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,p,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,p,2701,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,p,2702,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,p,2703,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,p,2704,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,p,2705,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,p,2706,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,p,2707,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pb,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pb,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pb,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pd,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pd,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pd,2702,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pd,2704,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pd,2706,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pg,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pg,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pg,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pg,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pg,2701,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pg,2702,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pg,2703,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pg,2704,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pg,2705,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pg,2706,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pg,2707,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pp,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pp,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pp,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pp,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pp,2701,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pp,2702,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pp,2703,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pp,2704,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pp,2705,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pp,2706,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pp,2707,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ps,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ps,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ps,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ps,2701,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ps,2702,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ps,2703,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ps,2704,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ps,2705,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ps,2706,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ps,2707,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pt,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pt,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pt,2702,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pt,2704,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,pt,2706,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,rb,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,rb,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,rb,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,rb,2701,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ru,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ru,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,ru,2701,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,sc,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,sc,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,sc,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,sc,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,si,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,si,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,si,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,si,2701,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,si,2702,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,si,2703,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,si,2704,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,si,2705,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,si,2706,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,si,2707,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,sn,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,sn,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,sn,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,sp,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,sp,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,sp,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,sp,2701,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,v,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,v,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,v,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,v,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,v,2701,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,v,2702,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,v,2703,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,v,2704,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,v,2705,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,v,2706,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,v,2707,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,y,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,y,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,y,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,y,2701,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,y,2703,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,y,2705,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,y,2707,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,zn,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,zn,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,zn,2611,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,COMMODITY,zn,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,上证50ETF华夏,12月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,上证50ETF华夏,3月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,上证50ETF华夏,8月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,上证50ETF华夏,9月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,中证500ETF南方,12月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,中证500ETF南方,3月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,中证500ETF南方,8月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,中证500ETF南方,9月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,中证500ETF嘉实,12月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,中证500ETF嘉实,3月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,中证500ETF嘉实,8月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,中证500ETF嘉实,9月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,创业板ETF易方达,12月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,创业板ETF易方达,3月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,创业板ETF易方达,8月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,创业板ETF易方达,9月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,沪深300ETF华泰柏瑞,12月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,沪深300ETF华泰柏瑞,3月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,沪深300ETF华泰柏瑞,8月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,沪深300ETF华泰柏瑞,9月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,沪深300ETF嘉实,12月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,沪深300ETF嘉实,3月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,沪深300ETF嘉实,8月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,沪深300ETF嘉实,9月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,深证100ETF易方达,12月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,深证100ETF易方达,3月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,深证100ETF易方达,8月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,深证100ETF易方达,9月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,科创50ETF华夏,12月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,科创50ETF华夏,3月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,科创50ETF华夏,8月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,科创50ETF华夏,9月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,科创50ETF易方达,12月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,科创50ETF易方达,3月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,科创50ETF易方达,8月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,ETF,科创50ETF易方达,9月,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IF,2608,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IF,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IF,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IF,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IF,2703,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IF,2706,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IH,2608,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IH,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IH,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IH,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IH,2703,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IH,2706,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IM,2608,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IM,2609,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IM,2610,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IM,2612,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IM,2703,2026-08-12,1,0.0,,,0.0,0.0,new_wall
2026-08-12,INDEX_OPTION,IM,2706,2026-08-12,1,0.0,,,0.0,0.0,new_wall
