underlying,contract_month,strike,underlying_price,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,price_wall_score,in_price_range
中证500ETF嘉实,7月,3.1,3.455,591966.02251875,-1697533.16961475,-1105567.147096,2289499.1921335002,825.0,4577.0,5402.0,116.0,5018.0,5134.0,0.0043645,0.4169,0.45589999999999997,0.43581931812451974,False
中证500ETF嘉实,7月,3.2,3.455,2005592.570641,-7602117.17096775,-5596524.60032675,9607709.74160875,1994.0,8817.0,10811.0,879.0,7482.0,8361.0,0.0014375,0.40515,0.7824500000000001,0.6284891080122945,False
中证500ETF嘉实,7月,3.3,3.455,8889120.17458925,-21784481.05533525,-12895360.880746,30673601.2299245,5749.0,12761.0,18510.0,4197.0,14329.0,18526.0,0.0013665,0.29764999999999997,1.3626999999999998,0.8015387112721466,True
中证500ETF嘉实,7月,3.4,3.455,31492673.331027,-24989140.028160002,6503533.302866999,56481813.35918701,9213.0,9856.0,19069.0,12501.0,22107.0,34608.0,0.002277,0.17174999999999999,2.4938000000000002,0.8474180208369331,True
中证500ETF嘉实,7月,3.5,3.455,72914823.09049651,-23409048.6821565,49505774.40834001,96323871.77265301,21962.0,9449.0,31411.0,36654.0,23645.0,60299.0,0.0025130000000000005,-0.08745000000000003,2.42835,0.9110205397161762,True
中证500ETF嘉实,7月,3.6,3.455,70629198.77604826,-12148964.491470002,58480234.28457826,82778163.26751825,33053.0,6540.0,39593.0,35798.0,10994.0,46792.0,0.00279,-0.27015,1.6731500000000001,0.9146635747235079,True
中证500ETF嘉实,7月,3.7,3.455,33467242.528655,-4436303.664898001,29030938.863757,37903546.193553,30095.0,3452.0,33547.0,22174.0,3726.0,25900.0,0.0031585,-0.36605000000000004,1.0041,0.8647347129840453,False
中证500ETF嘉实,7月,3.8,3.455,7827719.900623,-1018983.8461825,6808736.0544405,8846703.7468055,14917.0,1093.0,16010.0,6883.0,574.0,7457.0,0.0036945,-0.4047,0.6103000000000001,0.6518430728456595,False
中证500ETF嘉实,7月,3.9,3.455,2715988.20558975,-1105853.158215,1610135.0473747498,3821841.36380475,10647.0,1605.0,12252.0,9345.0,124.0,9469.0,0.0039345,-0.43765000000000004,0.39545,0.5556575151518806,False
中证500ETF嘉实,7月,4.0,3.455,1380959.566137,-78489.63985275,1302469.9262842499,1459449.20598975,7596.0,343.0,7939.0,4721.0,30.0,4751.0,0.0017035000000000002,-0.48415,0.172,0.40928783910014044,False
中证500ETF嘉实,7月,4.1,3.455,750103.074279,-7968.56103875,742134.5132402501,758071.63531775,5556.0,79.0,5635.0,3421.0,12.0,3433.0,0.001924,-0.49105,0.0988,0.313397840560173,False
中证500ETF嘉实,8月,3.0,3.455,9475.610445,-268191.52808,-258715.91763500002,277667.138525,18.0,560.0,578.0,13.0,754.0,767.0,0.0035305,0.3889,0.42110000000000003,0.10215956692251679,False
中证500ETF嘉实,8月,3.1,3.455,152376.124125,-947804.0823290001,-795427.9582040001,1100180.2064540002,222.0,1378.0,1600.0,2.0,1734.0,1736.0,0.0015005,0.353,0.5756,0.24018082598133367,False
中证500ETF嘉实,8月,3.2,3.455,865722.4722835,-1668977.0602990002,-803254.5880155002,2534699.5325825,1007.0,1831.0,2838.0,423.0,1014.0,1437.0,0.0014945000000000002,0.28115,0.7419,0.34943152005696093,False
中证500ETF嘉实,8月,3.3,3.455,1951160.4528625,-2066344.8656760002,-115184.41281350027,4017505.3185385,1243.0,1872.0,3115.0,352.0,1061.0,1413.0,0.0022335000000000002,0.27125,1.11985,0.39409453622271157,True
中证500ETF嘉实,8月,3.4,3.455,4725900.54683775,-2678045.297295,2047855.24954275,7403945.844132749,2429.0,2239.0,4668.0,1148.0,2189.0,3337.0,0.0024530000000000003,0.121,1.31595,0.5174222513111033,True
中证500ETF嘉实,8月,3.5,3.455,6050275.868959,-3246611.16970625,2803664.6992527503,9296887.03866525,3199.0,2713.0,5912.0,2857.0,1567.0,4424.0,0.002591,-0.012699999999999989,1.29345,0.5647182507997335,True
中证500ETF嘉实,8月,3.6,3.455,3703452.4566300004,-2182428.8526935,1521023.6039365004,5885881.309323501,2258.0,1999.0,4257.0,1959.0,680.0,2639.0,0.002759,-0.1255,1.1443,0.48014533295779716,True
中证500ETF嘉实,8月,3.7,3.455,3681588.3628995004,-739016.08482925,2942572.2780702505,4420604.44772875,2829.0,773.0,3602.0,3136.0,101.0,3237.0,0.0029484999999999997,-0.2126,0.94555,0.4487546303356881,False
中证500ETF嘉实,8月,3.8,3.455,2368024.40432075,-410087.54110625,1957936.8632144998,2778111.945427,2429.0,469.0,2898.0,1034.0,71.0,1105.0,0.002951,-0.2895,0.7746,0.34807072445916953,False
中证500ETF嘉实,8月,3.9,3.455,1983695.4113512503,-134744.89945950004,1848950.5118917502,2118440.3108107504,2819.0,198.0,3017.0,1717.0,4.0,1721.0,0.002378,-0.40205,0.5798000000000001,0.3427895515257063,False
中证500ETF嘉实,8月,4.0,3.455,505091.4581952501,-117813.4231995,387278.03499575006,622904.8813947501,1013.0,189.0,1202.0,782.0,10.0,792.0,0.001267,-0.39655,0.46995,0.15443037104709328,False
中证500ETF嘉实,8月,4.1,3.455,662310.91084375,-4329.797708,657981.1131357499,666640.70855175,1865.0,8.0,1873.0,1875.0,0.0,1875.0,0.003865,-0.37115,0.37545,0.20925583150592345,False
中证500ETF嘉实,9月,2.8,3.455,413567.7807450001,-4297810.658958751,-3884242.8782137507,4711378.439703751,1533.0,15033.0,16566.0,18.0,10630.0,10648.0,0.003256,0.4397,0.23275,0.6078669267133612,False
中证500ETF嘉实,9月,2.85,3.455,140361.5084625,-1652657.7146810002,-1512296.2062185002,1793019.2231435003,450.0,4934.0,5384.0,5.0,697.0,702.0,0.001644,0.42905,0.27095,0.33896750637680745,False
中证500ETF嘉实,9月,2.9,3.455,301237.03312800004,-1076574.38140575,-775337.34827775,1377811.4145337502,813.0,2781.0,3594.0,14.0,834.0,848.0,0.0031095,0.41485000000000005,0.31735,0.2865097399058605,False
中证500ETF嘉实,9月,2.95,3.455,610416.0077290001,-688155.2861902501,-77739.27846125001,1298571.2939192501,1426.0,1541.0,2967.0,5.0,126.0,131.0,0.0030175,0.40065,0.36634999999999995,0.22425995358748252,False
中证500ETF嘉实,9月,3.0,3.455,500611.97019375005,-708230.7360947502,-207618.76590100018,1208842.7062885002,981.0,1397.0,2378.0,11.0,97.0,108.0,0.0014775,0.37855,0.42610000000000003,0.20198422990205978,False
中证500ETF嘉实,9月,3.1,3.455,783207.5482305001,-1168446.619986,-385239.0717554999,1951654.1682165,1203.0,1812.0,3015.0,33.0,150.0,183.0,0.0015730000000000002,0.31700000000000006,0.5428,0.2763100252997812,False
中证500ETF嘉实,9月,3.2,3.455,385121.49205924995,-1479064.24484,-1093942.7527807502,1864185.73689925,1097.0,1924.0,3021.0,313.0,1435.0,1748.0,0.0020134999999999997,0.36649999999999994,0.46904999999999997,0.3297648610381123,False
中证500ETF嘉实,9月,3.3,3.455,3325717.8343812497,-2127945.644448,1197772.1899332497,5453663.47882925,2471.0,2496.0,4967.0,559.0,1261.0,1820.0,0.0024425000000000002,0.2249,0.92085,0.47453617343940585,True
中证500ETF嘉实,9月,3.4,3.455,2327716.5326329996,-1327593.1859505002,1000123.3466824994,3655309.7185835,1559.0,1447.0,3006.0,649.0,1022.0,1671.0,0.0025529999999999997,0.1144,1.0097,0.38871457934110554,True
中证500ETF嘉实,9月,3.5,3.455,2836136.86899,-1348488.948213,1487647.9207769998,4184625.817203,1905.0,1542.0,3447.0,675.0,678.0,1353.0,0.002739,0.012699999999999989,0.9899,0.41046075858889775,True
中证500ETF嘉实,9月,3.6,3.455,4508017.49125,-1690426.3424107502,2817591.1488392497,6198443.83366075,3250.0,1953.0,5203.0,931.0,549.0,1480.0,0.0027775,-0.08035,0.9435499999999999,0.48290417217948556,True
中证500ETF嘉实,9月,3.7,3.455,3135771.9533630004,-889054.2232377501,2246717.7301252503,4024826.1766007505,2654.0,1019.0,3673.0,328.0,41.0,369.0,0.002754,-0.16425,0.86035,0.3717510465247892,False
中证500ETF嘉实,9月,3.8,3.455,2580280.1075830003,-574625.464412,2005654.6431710003,3154905.5719950004,2638.0,824.0,3462.0,654.0,15.0,669.0,0.0031764999999999996,-0.21094999999999997,0.7018,0.3604449785642543,False
中证500ETF嘉实,9月,3.9,3.455,7620397.172942,-810924.24594825,6809472.92699375,8431321.41889025,9652.0,1071.0,10723.0,866.0,10.0,876.0,0.0027324999999999997,-0.2998,0.64785,0.5427809698667275,False
中证500ETF嘉实,9月,4.0,3.455,3472887.2669417495,-323894.46154,3148992.8054017494,3796781.7284817495,5549.0,520.0,6069.0,1656.0,13.0,1669.0,0.0031235,-0.3187,0.52305,0.44582333572873273,False
中证500ETF嘉实,9月,4.1,3.455,1357053.52491,-117329.25746549999,1239724.2674445,1474382.7823754998,2760.0,214.0,2974.0,1081.0,14.0,1095.0,0.0028405,-0.3821,0.4356,0.28512682004792395,False
创业板ETF易方达,12月,3.2,3.862,377685.30678735994,-3772669.2488811603,-3394983.9420938003,4150354.5556685203,988.0,10579.0,11567.0,56.0,3291.0,3347.0,0.0022475,0.31095,0.24769999999999998,0.5253005569898443,False
创业板ETF易方达,12月,3.3,3.862,320255.824768,-1510088.2465231202,-1189832.4217551202,1830344.0712911203,671.0,3938.0,4609.0,18.0,280.0,298.0,0.0036575,0.3097,0.28855,0.30819344778440594,False
创业板ETF易方达,12月,3.4,3.862,237207.36827160005,-1013145.9766727599,-775938.6084011598,1250353.34494436,410.0,2471.0,2881.0,79.0,1075.0,1154.0,0.0034834999999999996,0.28745,0.33140000000000003,0.265129428337368,False
创业板ETF易方达,12月,3.5,3.862,1100092.77821944,-915511.35289656,184581.42532288004,2015604.131116,1646.0,2121.0,3767.0,382.0,537.0,919.0,0.003528,0.24525000000000002,0.36875,0.33768642497622126,False
创业板ETF易方达,12月,3.6,3.862,613858.465908,-1030087.8260019199,-416229.3600939199,1643946.29190992,850.0,2296.0,3146.0,26.0,191.0,217.0,0.003614,0.19904999999999998,0.3925,0.26736061630273905,False
创业板ETF易方达,12月,3.7,3.862,1331158.7279736002,-1199024.8616731998,132133.86630040035,2530183.5896468,1790.0,2605.0,4395.0,141.0,410.0,551.0,0.003716,0.15335,0.40359999999999996,0.3536497129438987,True
创业板ETF易方达,12月,3.8,3.862,808267.1154216,-901252.7199830002,-92985.60456140013,1709519.8354046002,1086.0,1925.0,3011.0,211.0,696.0,907.0,0.0038125,0.10999999999999999,0.40645,0.29945449633904936,True
创业板ETF易方达,12月,3.9,3.862,2976285.39646568,-797655.3599164799,2178630.0365492003,3773940.75638216,3946.0,1686.0,5632.0,210.0,402.0,612.0,0.0038545000000000003,0.06905,0.41145,0.4070256488601871,True
创业板ETF易方达,12月,4.0,3.862,1440463.9262284802,-592646.2903312,847817.6358972802,2033110.2165596802,1944.0,1234.0,3178.0,586.0,532.0,1118.0,0.0038925,0.029449999999999976,0.4094,0.3303617197268728,True
创业板ETF易方达,12月,4.1,3.862,1780660.5682227202,-455424.30592064,1325236.2623020802,2236084.87414336,2432.0,959.0,3391.0,776.0,78.0,854.0,0.0039465,-0.00814999999999999,0.40465,0.33780784518072804,False
创业板ETF易方达,12月,4.2,3.862,1441584.3443337602,-413865.62392079993,1027718.7204129603,1855449.9682545601,2046.0,898.0,2944.0,258.0,105.0,363.0,0.0040585,-0.041550000000000004,0.3907,0.27411724668841,False
创业板ETF易方达,12月,4.3,3.862,1716143.6064449998,-223933.27741248003,1492210.3290325198,1940076.8838574798,2515.0,496.0,3011.0,1420.0,70.0,1490.0,0.004112,-0.07470000000000002,0.3801,0.3266668189002091,False
创业板ETF易方达,12月,4.4,3.862,2246432.9316705605,-215286.72810480001,2031146.2035657605,2461719.6597753605,3468.0,495.0,3963.0,2143.0,26.0,2169.0,0.0042255,-0.10274999999999998,0.36295,0.38843945485991666,False
创业板ETF易方达,12月,4.5,3.862,3312013.19297664,-1474983.90066384,1837029.2923128002,4786997.09364048,5424.0,3429.0,8853.0,929.0,63.0,992.0,0.004262,-0.13099999999999998,0.3489,0.48137580865209884,False
创业板ETF易方达,12月,4.6,3.862,888998.3706821598,-197753.04982972,691245.3208524399,1086751.4205118797,1553.0,469.0,2022.0,574.0,23.0,597.0,0.004319,-0.15610000000000002,0.33325,0.21422839600782453,False
创业板ETF易方达,12月,4.7,3.862,585763.14667564,-76534.3110294,509228.83564624004,662297.45770504,1087.0,189.0,1276.0,850.0,54.0,904.0,0.0044135,-0.1781,0.3164,0.16644871369111802,False
创业板ETF易方达,12月,4.8,3.862,1669582.86613888,-197001.77906344004,1472581.0870754397,1866584.64520232,3304.0,481.0,3785.0,3034.0,193.0,3227.0,0.00432,-0.20750000000000002,0.3067,0.36901056748751365,False
创业板ETF易方达,7月,3.4,3.862,643227.38074752,-23351399.17219856,-22708171.79145104,23994626.55294608,1002.0,46444.0,47446.0,518.0,69730.0,70248.0,0.002151,0.42535,0.38375000000000004,0.8684290030293371,False
创业板ETF易方达,7月,3.5,3.862,598763.6956278001,-26358651.18301704,-25759887.48738924,26957414.878644843,1135.0,32314.0,33449.0,1406.0,43837.0,45243.0,0.0035110000000000002,0.4379,0.45030000000000003,0.8520661598381962,False
创业板ETF易方达,7月,3.6,3.862,2550822.72923312,-64586566.11185568,-62035743.382622555,67137388.8410888,2066.0,51588.0,53654.0,1283.0,97278.0,98561.0,0.003668,0.359,0.8336,0.9274581271271072,False
创业板ETF易方达,7月,3.7,3.862,16507949.818138402,-111716535.79092598,-95208585.97278757,128224485.60906439,8870.0,65274.0,74144.0,14826.0,98366.0,113192.0,0.0036119999999999998,0.25460000000000005,1.1976499999999999,0.9538884170258114,True
创业板ETF易方达,7月,3.8,3.862,38882072.65043112,-106820231.8583758,-67938159.20794469,145702304.5088069,17594.0,53507.0,71101.0,43075.0,137720.0,180795.0,0.0037335000000000003,0.11349999999999999,1.4101,0.9574045173281838,True
创业板ETF易方达,7月,3.9,3.862,88488587.5430128,-111024165.72660552,-22535578.18359272,199512753.26961833,39140.0,53874.0,93014.0,99984.0,187361.0,287345.0,0.0037739999999999996,-0.031700000000000006,1.44875,0.973969876106131,True
创业板ETF易方达,7月,4.0,3.862,134464602.34206823,-99653379.60526364,34811222.73680459,234117981.94733185,67309.0,54851.0,122160.0,216201.0,191132.0,407333.0,0.003936,-0.16105,1.27875,0.9852397525598169,True
创业板ETF易方达,7月,4.1,3.862,118624296.726608,-54307214.13823992,64317082.58836807,172931510.8648479,75280.0,36738.0,112018.0,214435.0,95332.0,309767.0,0.004191,-0.25770000000000004,1.0238,0.9776287890197364,False
创业板ETF易方达,7月,4.2,3.862,110418427.15980156,-40346764.27583232,70071662.88396925,150765191.43563387,93699.0,34368.0,128067.0,184296.0,30567.0,214863.0,0.0044355,-0.32735,0.7886,0.9759194896426509,False
创业板ETF易方达,7月,4.3,3.862,89577959.9842068,-28307888.737748876,61270071.24645792,117885848.72195567,104070.0,30543.0,134613.0,141852.0,10333.0,152185.0,0.004824500000000001,-0.36869999999999997,0.59925,0.9713776633433434,False
创业板ETF易方达,7月,4.4,3.862,45778601.3647776,-7997337.563828358,37781263.800949246,53775938.92860596,72732.0,11099.0,83831.0,95074.0,1540.0,96614.0,0.004978,-0.40735000000000005,0.45255,0.9252595256128548,False
创业板ETF易方达,7月,4.5,3.862,34590414.01195968,-4103590.37416224,30486823.637797438,38694004.38612192,76188.0,7033.0,83221.0,88685.0,394.0,89079.0,0.0053005,-0.42784999999999995,0.3478,0.9119739814845663,False
创业板ETF易方达,7月,4.6,3.862,14273392.244500639,-850844.7932275202,13422547.45127312,15124237.037728159,45098.0,1959.0,47057.0,48713.0,417.0,49130.0,0.005343500000000001,-0.45175,0.25170000000000003,0.8299659785740666,False
创业板ETF易方达,7月,4.7,3.862,12016209.44401752,-485848.01267183997,11530361.43134568,12502057.45668936,48562.0,1729.0,50291.0,49686.0,447.0,50133.0,0.0026235,-0.4692,0.17715,0.8167647054093322,False
创业板ETF易方达,7月,4.8,3.862,15815724.7280456,-225157.50422400003,15590567.223821599,16040882.2322696,86917.0,1184.0,88101.0,104481.0,219.0,104700.0,0.0027154999999999996,-0.4794,0.12475,0.8603954408218477,False
创业板ETF易方达,8月,3.5,3.862,437350.85220319993,-16549148.1526752,-16111797.300472,16986499.0048784,520.0,21570.0,22090.0,239.0,27941.0,28180.0,0.0036345,0.30695,0.53915,0.793201956348395,False
创业板ETF易方达,8月,3.6,3.862,615195.30130172,-17785590.3852312,-17170395.08392948,18400785.686532922,601.0,20489.0,21090.0,636.0,15829.0,16465.0,0.0036775,0.2406,0.63415,0.7852137877256811,False
创业板ETF易方达,8月,3.7,3.862,1705030.5563110402,-10478918.69279588,-8773888.136484839,12183949.249106921,1501.0,11129.0,12630.0,1807.0,11631.0,13438.0,0.0037655,0.16615,0.69645,0.6898058872349049,True
创业板ETF易方达,8月,3.8,3.862,6677682.36184064,-12958567.577813199,-6280885.215972559,19636249.93965384,5444.0,13190.0,18634.0,5236.0,11403.0,16639.0,0.0037915000000000006,0.09154999999999999,0.74055,0.7735676639234652,True
创业板ETF易方达,8月,3.9,3.862,9436214.081923919,-12438813.3447666,-3002599.2628426813,21875027.42669052,7802.0,12615.0,20417.0,9525.0,10876.0,20401.0,0.003907,0.017249999999999988,0.736,0.7955840199619255,True
创业板ETF易方达,8月,4.0,3.862,17523162.87075912,-10688660.4549928,6834502.415766319,28211823.325751916,14997.0,11140.0,26137.0,17071.0,11418.0,28489.0,0.003997,-0.05210000000000001,0.7133499999999999,0.8329325069537671,True
创业板ETF易方达,8月,4.1,3.862,14102127.567062719,-8535649.39292064,5566478.174142079,22637776.959983356,12968.0,9348.0,22316.0,13750.0,4908.0,18658.0,0.004103000000000001,-0.11449999999999999,0.67065,0.801114626611006,False
创业板ETF易方达,8月,4.2,3.862,14943339.329972401,-6149965.5834042,8793373.746568201,21093304.9133766,14985.0,7253.0,22238.0,16663.0,2011.0,18674.0,0.004209,-0.16995,0.6185499999999999,0.7964689476009879,False
创业板ETF易方达,8月,4.3,3.862,13451044.73094128,-2608972.3095768,10842072.42136448,16060017.04051808,15124.0,3351.0,18475.0,15388.0,538.0,15926.0,0.004342499999999999,-0.21645,0.55915,0.7521898948679613,False
创业板ETF易方达,8月,4.4,3.862,8750570.254996119,-1155245.62792264,7595324.627073479,9905815.882918758,11173.0,1598.0,12771.0,10169.0,523.0,10692.0,0.004392500000000001,-0.2604,0.5049,0.6560713267594747,False
创业板ETF易方达,8月,4.5,3.862,9677343.51016576,-445854.51538935996,9231488.9947764,10123198.02555512,14179.0,658.0,14837.0,14788.0,134.0,14922.0,0.0042165,-0.3121,0.45594999999999997,0.6811467650353156,False
创业板ETF易方达,8月,4.6,3.862,5717479.272801599,-123422.28740088001,5594056.98540072,5840901.560202479,9690.0,206.0,9896.0,8510.0,32.0,8542.0,0.0020550000000000004,-0.33340000000000003,0.39865,0.5779781041624503,False
创业板ETF易方达,8月,4.7,3.862,4549804.342112,-255337.49915624,4294466.84295576,4805141.8412682405,8972.0,479.0,9451.0,9087.0,312.0,9399.0,0.0020965000000000003,-0.36174999999999996,0.3487,0.5621483056560325,False
创业板ETF易方达,8月,4.8,3.862,11144588.88940064,-360386.2421544,10784202.64724624,11504975.131555041,25528.0,1155.0,26683.0,39587.0,754.0,40341.0,0.0038335,-0.426,0.25095,0.7709298539821118,False
创业板ETF易方达,9月,2.85,3.862,144780.92870976,-17710107.13735248,-17565326.20864272,17854888.06606224,749.0,90572.0,91321.0,90.0,75526.0,75616.0,0.0022185,0.451,0.13035,0.8715827358995022,False
创业板ETF易方达,9月,2.9,3.862,339801.69162912,-18469954.05393248,-18130152.36230336,18809755.7455616,1528.0,82777.0,84305.0,6.0,12753.0,12759.0,0.002207,0.442,0.14935,0.833480367002022,False
创业板ETF易方达,9月,2.95,3.862,380109.89634000004,-3531727.7501937198,-3151617.85385372,3911837.6465337197,1500.0,13937.0,15437.0,6.0,2197.0,2203.0,0.0022005,0.4317,0.1699,0.5256467381133497,False
创业板ETF易方达,9月,3.0,3.862,816019.6569919201,-3396854.4377618395,-2580834.7807699195,4212874.09475376,2854.0,11899.0,14753.0,62.0,1432.0,1494.0,0.0021955,0.4202,0.19155,0.5186874710688254,False
创业板ETF易方达,9月,3.1,3.862,303506.23035599996,-2068640.83437648,-1765134.60402048,2372147.06473248,855.0,5862.0,6717.0,108.0,2346.0,2454.0,0.0021590000000000003,0.39465,0.2373,0.4303015125856109,False
创业板ETF易方达,9月,3.2,3.862,293178.90473996,-2936855.6878464003,-2643676.78310644,3230034.5925863604,731.0,6880.0,7611.0,30.0,2294.0,2324.0,0.004964,0.34019999999999995,0.27754999999999996,0.45969560102064577,False
创业板ETF易方达,9月,3.3,3.862,420820.508938,-4449583.89715752,-4028763.38821952,4870404.40609552,1825.0,8863.0,10688.0,341.0,3953.0,4294.0,0.0030514999999999995,0.4043,0.24559999999999998,0.5470214363962367,False
创业板ETF易方达,9月,3.4,3.862,569023.8436440001,-4040473.4875647994,-3471449.6439207993,4609497.331208799,942.0,7040.0,7982.0,123.0,3256.0,3379.0,0.0033490000000000004,0.34495,0.39490000000000003,0.5124486242664608,False
创业板ETF易方达,9月,3.5,3.862,1454525.5314108003,-3444748.732152,-1990223.2007411998,4899274.2635628,1830.0,5400.0,7230.0,286.0,2190.0,2476.0,0.0035675000000000004,0.2781,0.48030000000000006,0.5017444837572542,False
创业板ETF易方达,9月,3.6,3.862,2763033.378663359,-6114183.647096,-3351150.2684326405,8877217.025759358,3102.0,8900.0,12002.0,466.0,2278.0,2744.0,0.003718,0.21435,0.5288999999999999,0.5955593152408366,False
创业板ETF易方达,9月,3.7,3.862,3739757.8619411997,-7752337.53251808,-4012579.6705768807,11492095.394459281,3870.0,10708.0,14578.0,1117.0,2944.0,4061.0,0.003775,0.1542,0.56665,0.6485766923744386,True
创业板ETF易方达,9月,3.8,3.862,4845917.9309094,-7519401.087095881,-2673483.156186481,12365319.018005282,4885.0,10191.0,15076.0,622.0,3054.0,3676.0,0.0038810000000000003,0.0933,0.5799,0.6604818591577792,True
创业板ETF易方达,9月,3.9,3.862,16063674.507607758,-10973237.70470752,5090436.802900238,27036912.212315276,16082.0,14732.0,30814.0,5453.0,4312.0,9765.0,0.0039405,0.03489999999999999,0.58455,0.8072441062022071,True
创业板ETF易方达,9月,4.0,3.862,7909793.8622208005,-4246972.86834656,3662820.9938742407,12156766.73056736,8184.0,5804.0,13988.0,7183.0,2637.0,9820.0,0.004048,-0.019850000000000007,0.5693,0.6874066633151595,True
创业板ETF易方达,9月,4.1,3.862,9106614.2803908,-3925656.13649884,5180958.14389196,13032270.416889641,9915.0,5519.0,15434.0,4940.0,2547.0,7487.0,0.004146,-0.07014999999999999,0.54635,0.687935453612477,False
创业板ETF易方达,9月,4.2,3.862,8506948.075450562,-1904656.18991496,6602291.8855356015,10411604.265365522,9861.0,2787.0,12648.0,3470.0,408.0,3878.0,0.004239,-0.11604999999999999,0.5183,0.6240518662771166,False
创业板ETF易方达,9月,4.3,3.862,6074527.08065748,-2375220.7569999998,3699306.3236574805,8449747.83765748,7597.0,3500.0,11097.0,4936.0,529.0,5465.0,0.0042115,-0.16255,0.49555000000000005,0.6074488299985885,False
创业板ETF易方达,9月,4.4,3.862,7188471.31108928,-1187857.0733277602,6000614.23776152,8376328.38441704,9788.0,1914.0,11702.0,4962.0,103.0,5065.0,0.004405,-0.19495,0.45425000000000004,0.6056082590073943,False
创业板ETF易方达,9月,4.5,3.862,7940351.207766239,-577720.5074995201,7362630.700266719,8518071.715265758,11878.0,924.0,12802.0,4062.0,139.0,4201.0,0.004226,-0.24234999999999998,0.4337,0.6110693112712998,False
创业板ETF易方达,9月,4.6,3.862,2229144.90417016,-255711.71761020002,1973433.1865599602,2484856.62178036,3683.0,465.0,4148.0,2763.0,20.0,2783.0,0.004593,-0.25595,0.38725,0.4013084268174681,False
创业板ETF易方达,9月,4.7,3.862,3217384.8454690804,-71670.96263232,3145713.8828367605,3289055.8081014003,5889.0,142.0,6031.0,3609.0,17.0,3626.0,0.0048059999999999995,-0.2749,0.35235,0.4602147657890463,False
创业板ETF易方达,9月,4.8,3.862,10998458.14920888,-171552.836088,10826905.31312088,11170010.985296879,22366.0,360.0,22726.0,18185.0,70.0,18255.0,0.0048785,-0.2978,0.3246,0.7375841221081828,False
沪深300ETF华泰柏瑞,12月,4.3,4.829,845024.9327348397,-2499459.7878100397,-1654434.8550752,3344484.7205448793,1068.0,3337.0,4405.0,134.0,570.0,704.0,0.0013200000000000002,0.32155,0.33025,0.3836720086926597,False
沪深300ETF华泰柏瑞,12月,4.4,4.829,1522808.93286588,-3220025.2674796795,-1697216.3346137996,4742834.200345559,1671.0,3904.0,5575.0,158.0,337.0,495.0,0.001332,0.28175000000000006,0.37224999999999997,0.4262647229708025,False
沪深300ETF华泰柏瑞,12月,4.5,4.829,699423.3230094,-3841231.1923268796,-3141807.8693174794,4540654.51533628,684.0,4328.0,5012.0,6.0,449.0,455.0,0.0013480000000000002,0.23835,0.40954999999999997,0.41085149663512166,False
沪深300ETF华泰柏瑞,12月,4.6,4.829,1289871.1689775998,-2266714.1744676,-976843.0054900001,3556585.3434451995,905.0,2418.0,3323.0,248.0,161.0,409.0,0.0017304999999999998,0.30055,0.5065999999999999,0.3495157687336209,True
沪深300ETF华泰柏瑞,12月,4.7,4.829,2564533.5289749997,-1791896.41734477,772637.1116302297,4356429.94631977,1250.0,1871.0,3121.0,72.0,164.0,236.0,0.0019530000000000003,0.1928,0.64525,0.3611502304666651,True
沪深300ETF华泰柏瑞,12月,4.8,4.829,4266091.206685769,-1893739.47133371,2372351.7353520594,6159830.678019479,2037.0,1963.0,4000.0,138.0,239.0,377.0,0.0020755,0.1149,0.6559,0.4212216077993191,True
沪深300ETF华泰柏瑞,12月,4.9,4.829,8241087.162006489,-2511826.9140819795,5729260.247924509,10752914.07608847,4087.0,2657.0,6744.0,592.0,162.0,754.0,0.0021955,0.048000000000000015,0.63505,0.5303277171544472,True
沪深300ETF华泰柏瑞,12月,5.0,4.829,8953189.38954,-2612676.1020195,6340513.2875205,11565865.4915595,4740.0,2825.0,7565.0,455.0,51.0,506.0,0.00229,-0.010599999999999998,0.6033000000000001,0.534653043141988,True
沪深300ETF华泰柏瑞,12月,5.25,4.829,5313384.6707381,-1142884.16314435,4170500.50759375,6456268.83388245,3611.0,1355.0,4966.0,477.0,108.0,585.0,0.0025265,-0.12575,0.49635,0.45246273946010457,False
沪深300ETF华泰柏瑞,12月,5.5,4.829,2751463.82952474,-749722.9258463999,2001740.9036783404,3501186.75537114,2494.0,1020.0,3514.0,606.0,12.0,618.0,0.00278,-0.20594999999999997,0.39415,0.3657663937981814,False
沪深300ETF华泰柏瑞,12月,5.75,4.829,1423846.73791008,-675908.200385,747938.53752508,2099754.93829508,1776.0,1054.0,2830.0,252.0,0.0,252.0,0.003025,-0.26155,0.3094,0.28252219107565174,False
沪深300ETF华泰柏瑞,12月,6.0,4.829,3047295.4519293,-589874.8922168298,2457420.5597124705,3637170.3441461297,5265.0,1009.0,6274.0,787.0,3.0,790.0,0.0031505000000000005,-0.30645,0.24945,0.41847041840349086,False
沪深300ETF华泰柏瑞,7月,4.3,4.829,190548.04759847999,-3873251.3085287996,-3682703.26093032,4063799.3561272793,468.0,12240.0,12708.0,61.0,2907.0,2968.0,0.0014345,0.48285,0.15515,0.524323845896824,False
沪深300ETF华泰柏瑞,7月,4.4,4.829,515637.15572368994,-12033393.420753319,-11517756.26502963,12549030.576477008,611.0,19298.0,19909.0,225.0,3622.0,3847.0,0.0013345,0.46115,0.31465,0.693877134195251,False
